QID	title	coordinates	genreLabel	countryOriginLabel	pubDate	long	lat
Q465360	A Portrait of the Artist as a Young Man	Point(-8.0 53.0)	Künstlerroman	Ireland	1918-01-01	-8.0	53.0
Q465360	A Portrait of the Artist as a Young Man	Point(-8.0 53.0)	autobiographical novel	Ireland	1918-01-01	-8.0	53.0
Q465360	A Portrait of the Artist as a Young Man	Point(-8.0 53.0)	bildungsroman	Ireland	1918-01-01	-8.0	53.0
Q135465	Rashomon	Point(136.0 35.0)	medieval film	Japan	1952-04-18	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	samurai cinema	Japan	1952-04-18	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	film based on literature	Japan	1952-08-04	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	film based on literature	Japan	1951-12-26	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	drama film	Japan	1952-04-18	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	crime film	Japan	1952-04-18	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	medieval film	Japan	1952-08-04	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	samurai cinema	Japan	1952-08-04	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	drama film	Japan	1952-08-04	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	crime film	Japan	1952-08-04	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	flashback film	Japan	1952-04-18	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	film based on literature	Japan	1952-04-18	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	flashback film	Japan	1952-08-04	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	film based on literature	Japan	1950-01-01	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	film based on literature	Japan	1951-08-23	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	medieval film	Japan	1950-01-01	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	samurai cinema	Japan	1950-01-01	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	medieval film	Japan	1951-08-23	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	samurai cinema	Japan	1951-08-23	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	flashback film	Japan	1950-08-25	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	medieval film	Japan	1951-12-26	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	samurai cinema	Japan	1951-12-26	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	drama film	Japan	1950-01-01	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	drama film	Japan	1951-08-23	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	crime film	Japan	1950-01-01	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	crime film	Japan	1951-08-23	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	drama film	Japan	1951-12-26	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	crime film	Japan	1951-12-26	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	film based on literature	Japan	1950-08-25	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	flashback film	Japan	1950-01-01	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	flashback film	Japan	1951-08-23	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	medieval film	Japan	1950-08-25	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	samurai cinema	Japan	1950-08-25	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	flashback film	Japan	1951-12-26	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	drama film	Japan	1950-08-25	136.0	35.0
Q135465	Rashomon	Point(136.0 35.0)	crime film	Japan	1950-08-25	136.0	35.0
Q7549373	So Long a Letter	Point(-14.283333 14.366667)	epistolary novel	Senegal	1981-01-01	-14.283333	14.366667
Q993664	The Year of Magical Thinking	Point(-98.5795 39.828175)	memoir	United States	2005-01-01	-98.5795	39.828175
Q501351	The Sun Also Rises	Point(-98.5795 39.828175)		United States	1926-10-22	-98.5795	39.828175
Q41567	Hamlet	Point(-1.0 53.0)	tragedy	England		-1.0	53.0
Q151883	The Sorrows of Young Werther	Point(10.0 51.0)	epistolary novel	Germany	1774-01-01	10.0	51.0
Q151883	The Sorrows of Young Werther	Point(10.0 51.0)	diary literature	Germany	1774-01-01	10.0	51.0
Q151883	The Sorrows of Young Werther	Point(10.0 51.0)	sentimental novel	Germany	1774-01-01	10.0	51.0
Q41567	Hamlet	Point(-1.0 53.0)	tragedy	England		-1.0	53.0
Q41567	Hamlet	Point(-1.0 53.0)	tragedy	England		-1.0	53.0
Q223880	Emma	Point(-2.0 54.6)	romantic fiction	United Kingdom	1815-12-23	-2.0	54.6
Q438406	Grey's Anatomy	Point(-98.5795 39.828175)	medical drama	United States		-98.5795	39.828175
Q45875	A Song of Ice and Fire	Point(-98.5795 39.828175)	fantasy	United States	1996-01-01	-98.5795	39.828175
Q45875	A Song of Ice and Fire	Point(-98.5795 39.828175)	high fantasy	United States	1996-01-01	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	adventure film	United States	2000-01-01	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	adventure film	United Kingdom	2000-01-01	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	melodrama	United States	2000-01-01	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	drama film	United States	2000-01-01	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	historical film	United States	2000-01-01	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	melodrama	United Kingdom	2000-01-01	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	action film	United States	2000-01-01	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	drama film	United Kingdom	2000-01-01	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	sword-and-sandal film	United States	2000-01-01	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	epic film	United States	2000-01-01	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	action film	United Kingdom	2000-01-01	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	sword-and-sandal film	United Kingdom	2000-01-01	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	epic film	United Kingdom	2000-01-01	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	drama film	United Kingdom	2023-05-19	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	epic film	United States	2000-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	sword-and-sandal film	United States	2023-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	historical film	United Kingdom	2000-05-19	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	adventure film	United States	2000-05-25	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	epic film	United States	2023-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	adventure film	United States	2000-05-05	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	action film	United Kingdom	2000-05-19	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	historical film	United Kingdom	2023-05-19	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	action film	United Kingdom	2023-05-19	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	sword-and-sandal film	United Kingdom	2000-05-19	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	epic film	United Kingdom	2000-05-19	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	sword-and-sandal film	United Kingdom	2023-05-19	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	adventure film	United Kingdom	2000-05-25	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	epic film	United Kingdom	2023-05-19	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	adventure film	United Kingdom	2000-05-05	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	melodrama	United States	2000-05-25	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	melodrama	United States	2000-05-05	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	drama film	United States	2000-05-25	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	drama film	United States	2000-05-05	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	historical film	United States	2000-05-25	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	historical film	United States	2000-05-05	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	adventure film	United States	2000-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	melodrama	United Kingdom	2000-05-25	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	action film	United States	2000-05-25	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	melodrama	United Kingdom	2000-05-05	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	action film	United States	2000-05-05	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	drama film	United Kingdom	2000-05-25	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	adventure film	United States	2023-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	drama film	United Kingdom	2000-05-05	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	sword-and-sandal film	United States	2000-05-25	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	sword-and-sandal film	United States	2000-05-05	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	epic film	United States	2000-05-25	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	epic film	United States	2000-05-05	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	historical film	United Kingdom	2000-05-25	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	historical film	United Kingdom	2000-05-05	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	adventure film	United Kingdom	2000-05-19	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	melodrama	United States	2000-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	action film	United Kingdom	2000-05-25	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	action film	United Kingdom	2000-05-05	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	drama film	United States	2000-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	adventure film	United Kingdom	2023-05-19	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	melodrama	United States	2023-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	historical film	United Kingdom	2000-01-01	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	sword-and-sandal film	United Kingdom	2000-05-25	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	drama film	United States	2023-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	sword-and-sandal film	United Kingdom	2000-05-05	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	epic film	United Kingdom	2000-05-25	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	epic film	United Kingdom	2000-05-05	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	historical film	United States	2000-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	melodrama	United Kingdom	2000-05-19	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	action film	United States	2000-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	historical film	United States	2023-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-2.0 54.6)	drama film	United Kingdom	2000-05-19	-2.0	54.6
Q128518	Gladiator	Point(-2.0 54.6)	melodrama	United Kingdom	2023-05-19	-2.0	54.6
Q128518	Gladiator	Point(-98.5795 39.828175)	action film	United States	2023-05-19	-98.5795	39.828175
Q128518	Gladiator	Point(-98.5795 39.828175)	sword-and-sandal film	United States	2000-05-19	-98.5795	39.828175
Q1247551	Peyton Place	Point(-98.5795 39.828175)	soap opera	United States		-98.5795	39.828175
Q1247551	Peyton Place	Point(-98.5795 39.828175)	television series based on a novel	United States		-98.5795	39.828175
Q308918	A Tale of Two Cities	Point(-2.0 54.6)	social problem fiction	United Kingdom	1859-01-01	-2.0	54.6
Q308918	A Tale of Two Cities	Point(-2.0 54.6)	historical fiction	United Kingdom	1859-01-01	-2.0	54.6
Q971767	Beloved	Point(-98.5795 39.828175)	magic realist fiction	United States	1987-09-01	-98.5795	39.828175
Q971767	Beloved	Point(-98.5795 39.828175)	historical fiction	United States	1987-09-01	-98.5795	39.828175
Q8275	The Iliad	Point(23.0 38.5)	epic poem	Ancient Greece		23.0	38.5
Q8275	The Iliad	Point(23.0 38.5)	epic poem	Ancient Greece		23.0	38.5
Q645882	Pyramid Texts	Point(31.3 29.8)	incantation	Ancient Egypt	1894-01-01	31.3	29.8
Q645882	Pyramid Texts	Point(31.3 29.8)	ancient Egyptian funerary texts	Ancient Egypt	1894-01-01	31.3	29.8
Q174361	Book of the Dead	Point(31.3 29.8)		Ancient Egypt		31.3	29.8
Q1215018	The Mill on the Floss	Point(-2.0 54.6)	psychological novel	United Kingdom	1860-01-01	-2.0	54.6
Q27538067	The Terror	Point(-98.5795 39.828175)	drama television series	United States		-98.5795	39.828175
Q27538067	The Terror	Point(-98.5795 39.828175)	thriller television series	United States		-98.5795	39.828175
Q27538067	The Terror	Point(-98.5795 39.828175)	horror television series	United States		-98.5795	39.828175
Q27538067	The Terror	Point(-98.5795 39.828175)	anthology series	United States		-98.5795	39.828175
